START_DATE,Region,m_sku_desc,Actual_Tons,Predicted_Tons,ProcessID,Algorithm,MAPE,WMAPE,Error,Champion,Rank
2018-12-03,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.338,1.2038259482105098,1,Lasso,0.2435095369742935,0.20121808061022475,0.13417405178949027,,3
2018-12-10,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.751,1.5811360307947948,1,Lasso,0.2435095369742935,0.20121808061022475,0.16986396920520508,,3
2018-12-17,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.05,1.0752632698063835,1,Lasso,0.2435095369742935,0.20121808061022475,-0.02526326980638349,,3
2018-12-24,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.305,1.1531673382227656,1,Lasso,0.2435095369742935,0.20121808061022475,0.1518326617772343,,3
2018-11-12,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.993,1.5827194177450865,1,Lasso,0.2435095369742935,0.20121808061022475,0.4102805822549138,,3
2018-09-17,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.7709999999999999,1.3434300599100075,1,Lasso,0.2435095369742935,0.20121808061022475,-0.5724300599100078,,3
2018-08-20,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.462,0.7100011997777349,1,Lasso,0.2435095369742935,0.20121808061022475,-0.2480011997777349,,3
2018-08-06,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.911,2.182198178059624,1,Lasso,0.2435095369742935,0.20121808061022475,-0.27119817805962354,,3
2018-07-30,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.905,1.6978035783651708,1,Lasso,0.2435095369742935,0.20121808061022475,0.2071964216348292,,3
2018-06-25,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.612,2.2257307683515744,1,Lasso,0.2435095369742935,0.20121808061022475,0.3862692316484262,,3
2018-04-23,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.8540000000000001,0.9495056105510478,1,Lasso,0.2435095369742935,0.20121808061022475,-0.09550561055104767,,3
2018-04-16,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.442,1.5741611573775467,1,Lasso,0.2435095369742935,0.20121808061022475,-0.13216115737754694,,3
2018-04-30,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.2,1.028383771946026,1,Lasso,0.2435095369742935,0.20121808061022475,0.17161622805397392,,3
2018-05-07,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.5719999999999998,1.1616967561346612,1,Lasso,0.2435095369742935,0.20121808061022475,0.4103032438653387,,3
2018-07-02,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.2990000000000002,1.6875479880034772,1,Lasso,0.2435095369742935,0.20121808061022475,-0.38854798800347706,,3
2018-05-14,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.981,0.7927367893394861,1,Lasso,0.2435095369742935,0.20121808061022475,0.18826321066051388,,3
2018-05-28,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.94,1.85466471782648,1,Lasso,0.2435095369742935,0.20121808061022475,0.08533528217351982,,3
2018-05-21,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.6269999999999998,2.006867215419007,1,Lasso,0.2435095369742935,0.20121808061022475,-0.37986721541900703,,3
2018-06-18,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.637,1.049135804722611,1,Lasso,0.2435095369742935,0.20121808061022475,-0.4121358047226109,,3
2018-07-23,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.703,1.3540654149579918,1,Lasso,0.2435095369742935,0.20121808061022475,0.348934585042008,,3
2018-06-04,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.018,1.1401636261773909,1,Lasso,0.2435095369742935,0.20121808061022475,-0.12216362617739107,,3
2018-06-11,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.065,1.2648772233297954,1,Lasso,0.2435095369742935,0.20121808061022475,-0.1998772233297954,,3
2018-07-16,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.7109999999999999,2.049868790954527,1,Lasso,0.2435095369742935,0.20121808061022475,-0.3388687909545267,,3
2018-07-09,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.092,1.3776584801240817,1,Lasso,0.2435095369742935,0.20121808061022475,0.7143415198759184,,3
2018-08-13,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.7280000000000002,1.7333700000000007,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.005370000000000541,,2
2018-08-27,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.611,0.8444600000000004,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.23346000000000044,,2
2018-09-03,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.758,2.3508600000000026,1,RandomForest,0.15656397051773532,0.11471442775077326,0.4071399999999974,,2
2018-09-10,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.919,1.9147300000000016,1,RandomForest,0.15656397051773532,0.11471442775077326,0.004269999999998443,,2
2018-09-24,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.2119999999999997,1.9655199999999988,1,RandomForest,0.15656397051773532,0.11471442775077326,0.24648000000000134,,2
2018-10-01,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.635,0.9331400000000004,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.2981400000000003,,2
2018-10-08,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.7790000000000001,1.7112099999999997,1,RandomForest,0.15656397051773532,0.11471442775077326,0.06779000000000046,,2
2018-10-15,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.474,1.5246899999999997,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.05068999999999968,,2
2018-10-22,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.365,1.9813000000000007,1,RandomForest,0.15656397051773532,0.11471442775077326,0.3836999999999995,,2
2018-10-29,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.0270000000000001,1.29245,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.2654500000000002,,2
2018-11-05,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.713,1.6027699999999985,1,RandomForest,0.15656397051773532,0.11471442775077326,0.11023000000000184,,2
2018-11-19,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.981,1.2130099999999988,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.23200999999999886,,2
2018-11-26,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.871,0.9875399999999992,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.11653999999999907,,2
2018-12-03,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.338,1.2738599999999982,1,RandomForest,0.15656397051773532,0.11471442775077326,0.06414000000000186,,2
2018-12-10,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.751,1.6972800000000017,1,RandomForest,0.15656397051773532,0.11471442775077326,0.053719999999998436,,2
2018-12-17,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.05,1.1655299999999986,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.11552999999999858,,2
2018-12-24,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.305,1.271070000000002,1,RandomForest,0.15656397051773532,0.11471442775077326,0.033929999999997795,,2
2018-11-12,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.993,1.6969899999999971,1,RandomForest,0.15656397051773532,0.11471442775077326,0.2960100000000028,,2
2018-09-17,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.7709999999999999,1.1385900000000002,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.3675900000000003,,2
2018-08-20,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.462,0.8622100000000011,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.4002100000000011,,2
2018-08-06,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.911,1.9193600000000013,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.008360000000001477,,2
2018-07-30,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.905,1.7645000000000008,1,RandomForest,0.15656397051773532,0.11471442775077326,0.14049999999999896,,2
2018-06-25,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.612,2.268529999999997,1,RandomForest,0.15656397051773532,0.11471442775077326,0.3434700000000026,,2
2018-04-23,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.8540000000000001,1.0330199999999994,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.1790199999999993,,2
2018-04-16,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.442,1.4423999999999986,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.0003999999999986237,,2
2018-04-30,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.2,1.2146800000000006,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.01468000000000069,,2
2018-05-07,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.5719999999999998,1.43274,1,RandomForest,0.15656397051773532,0.11471442775077326,0.13925999999999994,,2
2018-07-02,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.2990000000000002,1.5243600000000022,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.22536000000000198,,2
2018-05-14,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.981,1.0850499999999992,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.1040499999999992,,2
2018-05-28,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.94,1.8174899999999987,1,RandomForest,0.15656397051773532,0.11471442775077326,0.12251000000000126,,2
2018-05-21,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.6269999999999998,1.54575,1,RandomForest,0.15656397051773532,0.11471442775077326,0.08124999999999982,,2
2018-06-18,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.637,1.0432300000000003,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.4062300000000003,,2
2018-07-23,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.703,1.6504000000000014,1,RandomForest,0.15656397051773532,0.11471442775077326,0.05259999999999865,,2
2018-06-04,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.018,1.2387100000000004,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.2207100000000004,,2
2018-06-11,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.065,1.128399999999999,1,RandomForest,0.15656397051773532,0.11471442775077326,-0.06339999999999901,,2
2018-07-16,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.7109999999999999,1.6633700000000018,1,RandomForest,0.15656397051773532,0.11471442775077326,0.047629999999998285,,2
2018-07-09,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.092,1.7634600000000022,1,RandomForest,0.15656397051773532,0.11471442775077326,0.32853999999999783,,2
2018-08-13,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.7280000000000002,1.7251684476155726,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.0028315523844275607,Champion,1
2018-08-27,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.611,0.6165821341243767,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.005582134124376692,Champion,1
2018-09-03,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.758,2.747980275359543,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.010019724640457195,Champion,1
2018-09-10,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.919,1.9211415143847272,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.0021415143847272056,Champion,1
2018-09-24,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.2119999999999997,2.2019113601447584,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.01008863985524222,Champion,1
2018-10-01,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.635,0.6442030491840963,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.009203049184096312,Champion,1
2018-10-08,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.7790000000000001,1.7793013675045604,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.0003013675045604458,Champion,1
2018-10-15,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.474,1.4758858293300483,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.0018858293300483273,Champion,1
2018-10-22,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.365,2.3521670860498265,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.01283291395017372,Champion,1
2018-10-29,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.0270000000000001,1.0358279933056929,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.00882799330569317,Champion,1
2018-11-05,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.713,1.7161016944847634,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.0031016944847632733,Champion,1
2018-11-19,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.981,0.9868990487220294,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.005899048722029399,Champion,1
2018-11-26,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.871,0.8727870100434866,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.0017870100434865808,Champion,1
2018-12-03,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.338,1.3411210379999208,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.003121037999920695,Champion,1
2018-12-10,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.751,1.7480636958556932,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.0029363041443066784,Champion,1
2018-12-17,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.05,1.052403603920964,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.002403603920963837,Champion,1
2018-12-24,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.305,1.300956200295457,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.0040437997045426055,Champion,1
2018-11-12,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.993,1.9835687908339719,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.00943120916602802,Champion,1
2018-09-17,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.7709999999999999,0.781558814054932,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.010558814054932086,Champion,1
2018-08-20,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.462,0.4636786917081565,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.0016786917081564876,Champion,1
2018-08-06,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.911,1.9124714880018758,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.00147148800187602,Champion,1
2018-07-30,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.905,1.9028958774724627,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.0021041225275373328,Champion,1
2018-06-25,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.612,2.602133551288623,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.009866448711377096,Champion,1
2018-04-23,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.8540000000000001,0.8633578395138075,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.00935783951380742,Champion,1
2018-04-16,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.442,1.4410845925157691,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.0009154074842308012,Champion,1
2018-04-30,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.2,1.205529612985883,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.00552961298588306,Champion,1
2018-05-07,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.5719999999999998,1.565518764853419,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.006481235146580833,Champion,1
2018-07-02,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.2990000000000002,1.3145747303780877,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.015574730378087319,Champion,1
2018-05-14,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.981,0.9782455512112344,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.002754448788765629,Champion,1
2018-05-28,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.94,1.930751792814159,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.009248207185840851,Champion,1
2018-05-21,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.6269999999999998,1.6234761022826831,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.003523897717316649,Champion,1
2018-06-18,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.637,0.6472315487541489,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,-0.010231548754148891,Champion,1
2018-07-23,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.703,1.6992358715757545,1,GradientBoosting,0.00441153076208318,0.0036889418367957783,0.003764128424245561,Champion,1
